时间,容量
20200506:09:00,75.24
20200506:09:10,75.23
20200506:09:20,75.23
20200506:09:30,75.24
20200506:09:40,75.24
20200506:09:50,75.24
20200506:10:00,75.24
20200506:10:10,75.24
20200506:10:20,75.24
20200506:10:30,75.24
20200506:10:40,75.24
20200506:10:50,75.24
20200506:11:00,75.24
20200506:11:10,75.24
20200506:11:20,75.24
20200506:11:30,75.24
20200506:11:40,75.24
20200506:11:50,75.24
20200506:12:00,75.24
20200506:12:10,75.24
20200506:12:20,75.24
20200506:12:30,75.24
20200506:12:40,75.24
20200506:12:50,75.24
20200506:13:00,75.24
20200506:13:10,75.24
20200506:13:20,75.24
20200506:13:30,75.24
20200506:13:40,75.24
20200506:13:50,75.24
20200506:14:00,75.24
20200506:14:10,75.24
20200506:14:20,75.24
20200506:14:30,75.24
20200506:14:40,75.24
20200506:14:50,75.24
20200506:15:00,75.24
20200506:15:10,75.24
20200506:15:20,75.24
20200506:15:30,75.24
20200506:15:40,75.24
20200506:15:50,75.24
20200506:16:00,75.24
20200506:16:10,75.24
20200506:16:20,75.24
20200506:16:30,75.24
20200506:16:40,75.24
20200506:16:50,75.24
20200506:17:00,75.24
20200506:17:10,75.24
20200506:17:20,75.24
20200506:17:30,75.24
20200506:17:40,75.54
20200506:17:50,75.54
20200506:18:00,75.24
20200506:18:10,75.23
20200506:18:20,75.23
20200506:18:30,75.23
20200506:18:40,75.23
20200506:18:50,75.23
20200506:19:00,75.24
20200506:19:10,75.24
20200506:19:20,75.24
20200506:19:30,75.24
20200506:19:40,75.24
20200506:19:50,75.24
20200506:20:00,75.24
20200506:20:10,75.24
20200506:20:20,75.24
20200506:20:30,75.24
20200506:20:40,75.24
20200506:20:50,75.24
20200506:21:00,75.24
20200506:21:10,75.24
20200506:21:20,75.24
20200506:21:30,75.24
20200506:21:40,75.24
20200506:21:50,75.24
20200506:22:00,75.24
20200506:22:10,75.24
20200506:22:20,75.24
20200506:22:30,75.24
20200506:22:40,75.24
20200506:22:50,75.24
20200506:23:00,75.24
20200506:23:10,75.24
20200506:23:20,75.24
20200506:23:30,75.24
20200506:23:40,75.24
20200506:23:50,75.24
20200507:00:00,75.24
20200507:00:10,75.24
20200507:00:20,75.24
20200507:00:30,75.24
20200507:00:40,75.24
20200507:00:50,75.24
20200507:01:00,75.24
20200507:01:10,75.24
20200507:01:20,75.27
20200507:01:30,75.24
20200507:01:40,75.24
20200507:01:50,75.24
20200507:02:00,75.24
20200507:02:10,75.24
20200507:02:20,75.24
20200507:02:30,75.24
20200507:02:40,75.24
20200507:02:50,75.24
20200507:03:00,75.24
20200507:03:10,75.37
20200507:03:20,75.43
20200507:03:30,75.51
20200507:03:40,75.5
20200507:03:50,75.4
20200507:04:00,75.24
20200507:04:10,75.23
20200507:04:20,75.23
20200507:04:30,75.23
20200507:04:40,75.23
20200507:04:50,75.23
20200507:05:00,75.23
20200507:05:10,75.23
20200507:05:20,75.23
20200507:05:30,75.23
20200507:05:40,75.23
20200507:05:50,75.23
20200507:06:00,75.24
20200507:06:10,75.23
20200507:06:20,75.23
20200507:06:30,75.23
20200507:06:40,75.23
20200507:06:50,75.23
20200507:07:00,75.23
20200507:07:10,75.23
20200507:07:20,75.23
20200507:07:30,75.23
20200507:07:40,75.23
20200507:07:50,75.23
20200507:08:00,75.24
20200507:08:10,75.23
20200507:08:20,75.23
20200507:08:30,75.23
20200507:08:40,75.23
20200507:08:50,75.23
20200507:09:00,75.23
20200507:09:10,75.23
20200507:09:20,75.23
20200507:09:30,75.23
20200507:09:40,75.24
20200507:09:50,75.23
20200507:10:00,75.24
20200507:10:10,75.25
20200507:10:20,75.24
20200507:10:30,75.23
20200507:10:40,75.23
20200507:10:50,75.23
20200507:11:00,75.24
20200507:11:10,75.23
20200507:11:20,75.24
20200507:11:30,75.24
20200507:11:40,75.23
20200507:11:50,75.23
20200507:12:00,75.24
20200507:12:10,75.23
20200507:12:20,75.23
20200507:12:30,75.23
20200507:12:40,75.23
20200507:12:50,75.23
20200507:13:00,75.24
20200507:13:10,75.23
20200507:13:20,75.24
20200507:13:30,75.23
20200507:13:40,75.24
20200507:13:50,75.25
20200507:14:00,75.24
20200507:14:10,75.24
20200507:14:20,75.23
20200507:14:30,75.23
20200507:14:40,75.23
20200507:14:50,75.24
20200507:15:00,75.24
20200507:15:10,75.23
20200507:15:20,75.24
20200507:15:30,75.23
20200507:15:40,75.25
20200507:15:50,75.24
20200507:16:00,75.24
20200507:16:10,75.24
20200507:16:20,75.24
20200507:16:30,75.24
20200507:16:40,75.24
20200507:16:50,75.24
20200507:17:00,75.24
20200507:17:10,75.24
20200507:17:20,75.24
20200507:17:30,75.24
20200507:17:40,75.24
20200507:17:50,75.24
20200507:18:00,75.24
20200507:18:10,75.24
20200507:18:20,75.24
20200507:18:30,75.24
20200507:18:40,75.24
20200507:18:50,75.24
20200507:19:00,75.24
20200507:19:10,75.24
20200507:19:20,75.24
20200507:19:30,75.24
20200507:19:40,75.24
20200507:19:50,75.24
20200507:20:00,75.24
20200507:20:10,75.24
20200507:20:20,75.24
20200507:20:30,75.24
20200507:20:40,75.24
20200507:20:50,75.24
20200507:21:00,75.24
20200507:21:10,75.24
20200507:21:20,75.24
20200507:21:30,75.24
20200507:21:40,75.24
20200507:21:50,75.24
20200507:22:00,75.24
20200507:22:10,75.24
20200507:22:20,75.24
20200507:22:30,75.24
20200507:22:40,75.24
20200507:22:50,75.24
20200507:23:00,75.24
20200507:23:10,75.24
20200507:23:20,75.24
20200507:23:30,75.24
20200507:23:40,75.24
20200507:23:50,75.24
20200508:00:00,75.54
20200508:00:10,75.24
20200508:00:20,75.24
20200508:00:30,75.54
20200508:00:40,75.54
20200508:00:50,75.54
20200508:01:00,75.54
20200508:01:10,75.54
20200508:01:20,75.54
20200508:01:30,75.54
20200508:01:40,75.54
20200508:01:50,75.54
20200508:02:00,75.54
20200508:02:10,75.54
20200508:02:20,75.54
20200508:02:30,75.54
20200508:02:40,75.54
20200508:02:50,75.54
20200508:03:00,75.54
20200508:03:10,75.54
20200508:03:20,75.54
20200508:03:30,75.54
20200508:03:40,75.54
20200508:03:50,75.54
20200508:04:00,75.54
20200508:04:10,75.54
20200508:04:20,75.54
20200508:04:30,75.54
20200508:04:40,75.54
20200508:04:50,75.54
20200508:05:00,75.54
20200508:05:10,75.54
20200508:05:20,75.54
20200508:05:30,75.54
20200508:05:40,75.54
20200508:05:50,75.54
20200508:06:00,75.54
20200508:06:10,75.54
20200508:06:20,75.54
20200508:06:30,75.54
20200508:06:40,75.54
20200508:06:50,75.54
20200508:07:00,75.54
20200508:07:10,75.54
20200508:07:20,75.54
20200508:07:30,75.54
20200508:07:40,75.54
20200508:07:50,75.54
20200508:08:00,75.54
20200508:08:10,75.54
20200508:08:20,75.54
20200508:08:30,75.54
20200508:08:40,75.54
20200508:08:50,75.53
20200508:09:00,75.54
20200508:09:10,75.87
20200508:09:20,76.07
20200508:09:30,76.28
20200508:09:40,76.37
20200508:09:50,76.57
20200508:10:00,75.54
20200508:10:10,76.69
20200508:10:20,76.55
20200508:10:30,76.4
20200508:10:40,76.26
20200508:10:50,76.14
20200508:11:00,75.54
20200508:11:10,75.83
20200508:11:20,75.68
20200508:11:30,75.63
20200508:11:40,75.55
20200508:11:50,75.41
20200508:12:00,75.54
20200508:12:10,75.42
20200508:12:20,75.41
20200508:12:30,75.41
20200508:12:40,75.41
20200508:12:50,75.41
20200508:13:00,75.54
20200508:13:10,75.41
20200508:13:20,75.54
20200508:13:30,75.41
20200508:13:40,75.41
20200508:13:50,75.41
20200508:14:00,75.54
20200508:14:10,75.41
20200508:14:20,75.54
20200508:14:30,75.41
20200508:14:40,75.41
20200508:14:50,75.41
20200508:15:00,75.54
20200508:15:10,75.41
20200508:15:20,75.41
20200508:15:30,75.41
20200508:15:40,75.41
20200508:15:50,75.41
20200508:16:00,75.54
20200508:16:10,75.41
20200508:16:20,75.41
20200508:16:30,75.41
20200508:16:40,75.41
20200508:16:50,75.41
20200508:17:00,75.54
20200508:17:10,75.41
20200508:17:20,75.41
20200508:17:30,75.41
20200508:17:40,75.41
20200508:17:50,75.4
20200508:18:00,75.54
20200508:18:10,75.4
20200508:18:20,75.4
20200508:18:30,75.4
20200508:18:40,75.4
20200508:18:50,75.4
20200508:19:00,75.54
20200508:19:10,75.4
20200508:19:20,75.41
20200508:19:30,75.4
20200508:19:40,75.4
20200508:19:50,75.4
20200508:20:00,75.54
20200508:20:10,75.41
20200508:20:20,75.41
20200508:20:30,75.4
20200508:20:40,75.4
20200508:20:50,75.41
20200508:21:00,75.54
20200508:21:10,75.4
20200508:21:20,75.41
20200508:21:30,75.41
20200508:21:40,75.41
20200508:21:50,75.41
20200508:22:00,75.54
20200508:22:10,75.41
20200508:22:20,75.41
20200508:22:30,75.41
20200508:22:40,75.41
20200508:22:50,75.41
20200508:23:00,75.54
20200508:23:10,75.41
20200508:23:20,75.41
20200508:23:30,75.41
20200508:23:40,75.41
20200508:23:50,75.41
20200509:00:00,75.42
20200509:00:10,75.41
20200509:00:20,75.41
20200509:00:30,75.41
20200509:00:40,75.41
20200509:00:50,75.42
20200509:01:00,75.42
20200509:01:10,75.41
20200509:01:20,75.42
20200509:01:30,75.43
20200509:01:40,75.44
20200509:01:50,75.41
20200509:02:00,75.42
20200509:02:10,75.41
20200509:02:20,75.41
20200509:02:30,75.41
20200509:02:40,75.41
20200509:02:50,75.41
20200509:03:00,75.41
20200509:03:10,75.41
20200509:03:20,75.41
20200509:03:30,75.41
20200509:03:40,75.43
20200509:03:50,75.44
20200509:04:00,75.42
20200509:04:10,75.41
20200509:04:20,75.41
20200509:04:30,75.41
20200509:04:40,75.41
20200509:04:50,75.41
20200509:05:00,75.42
20200509:05:10,75.41
20200509:05:20,75.41
20200509:05:30,75.41
20200509:05:40,75.41
20200509:05:50,75.41
20200509:06:00,75.42
20200509:06:10,75.41
20200509:06:20,75.41
20200509:06:30,75.42
20200509:06:40,75.41
20200509:06:50,75.41
20200509:07:00,75.42
20200509:07:10,75.41
20200509:07:20,75.41
20200509:07:30,75.41
20200509:07:40,75.41
20200509:07:50,75.41
20200509:08:00,75.42
20200509:08:10,75.41
20200509:08:20,75.41
20200509:08:30,75.41
20200509:08:40,75.41
20200509:08:50,75.41
20200509:09:00,75.41
20200509:09:10,75.41
20200509:09:20,75.41
20200509:09:30,75.41
20200509:09:40,75.43
20200509:09:50,75.43
20200509:10:00,75.42
20200509:10:10,75.41
20200509:10:20,75.41
20200509:10:30,75.41
20200509:10:40,75.41
20200509:10:50,75.41
20200509:11:00,75.41
20200509:11:10,75.41
20200509:11:20,75.41
20200509:11:30,75.41
20200509:11:40,75.41
20200509:11:50,75.41
20200509:12:00,75.42
20200509:12:10,75.41
20200509:12:20,75.41
20200509:12:30,75.41
20200509:12:40,75.41
20200509:12:50,75.41
20200509:13:00,75.41
20200509:13:10,75.41
20200509:13:20,75.42
20200509:13:30,75.41
20200509:13:40,75.41
20200509:13:50,75.41
20200509:14:00,75.42
20200509:14:10,75.42
20200509:14:20,75.42
20200509:14:30,75.41
20200509:14:40,75.41
20200509:14:50,75.42
20200509:15:00,75.42
20200509:15:10,75.42
20200509:15:20,75.42
20200509:15:30,75.41
20200509:15:40,75.42
20200509:15:50,75.42
20200509:16:00,75.42
20200509:16:10,75.42
20200509:16:20,75.42
20200509:16:30,75.42
20200509:16:40,75.42
20200509:16:50,75.42
20200509:17:00,75.42
20200509:17:10,75.42
20200509:17:20,75.42
20200509:17:30,75.4
20200509:17:40,75.4
20200509:17:50,75.4
20200509:18:00,75.42
20200509:18:10,75.4
20200509:18:20,75.42
20200509:18:30,75.44
20200509:18:40,75.44
20200509:18:50,75.44
20200509:19:00,75.44
20200509:19:10,75.44
20200509:19:20,75.44
20200509:19:30,75.44
20200509:19:40,75.44
20200509:19:50,75.44
20200509:20:00,75.42
20200509:20:10,75.44
20200509:20:20,75.44
20200509:20:30,75.44
20200509:20:40,75.44
20200509:20:50,75.44
20200509:21:00,75.44
20200509:21:10,75.44
20200509:21:20,75.44
20200509:21:30,75.44
20200509:21:40,75.44
20200509:21:50,75.44
20200509:22:00,75.42
20200509:22:10,75.44
20200509:22:20,75.44
20200509:22:30,75.44
20200509:22:40,75.44
20200509:22:50,75.44
20200509:23:00,75.44
20200509:23:10,75.44
20200509:23:20,75.44
20200509:23:30,75.44
20200509:23:40,75.44
20200509:23:50,75.44
20200510:00:00,75.44
20200510:00:10,75.44
20200510:00:20,75.44
20200510:00:30,75.44
20200510:00:40,75.44
20200510:00:50,75.44
20200510:01:00,75.45
20200510:01:10,75.44
20200510:01:20,75.45
20200510:01:30,75.45
20200510:01:40,75.46
20200510:01:50,75.44
20200510:02:00,75.44
20200510:02:10,75.44
20200510:02:20,75.44
20200510:02:30,75.44
20200510:02:40,75.44
20200510:02:50,75.44
20200510:03:00,75.45
20200510:03:10,75.44
20200510:03:20,75.45
20200510:03:30,75.44
20200510:03:40,75.44
20200510:03:50,75.45
20200510:04:00,75.44
20200510:04:10,75.44
20200510:04:20,75.45
20200510:04:30,75.44
20200510:04:40,75.44
20200510:04:50,75.44
20200510:05:00,75.45
20200510:05:10,75.44
20200510:05:20,75.44
20200510:05:30,75.44
20200510:05:40,75.44
20200510:05:50,75.44
20200510:06:00,75.44
20200510:06:10,75.44
20200510:06:20,75.44
20200510:06:30,75.44
20200510:06:40,75.44
20200510:06:50,75.44
20200510:07:00,75.44
20200510:07:10,75.44
20200510:07:20,75.44
20200510:07:30,75.44
20200510:07:40,75.44
20200510:07:50,75.44
20200510:08:00,75.44
20200510:08:10,75.44
20200510:08:20,75.44
20200510:08:30,75.44
20200510:08:40,75.44
20200510:08:50,75.44
20200510:09:00,75.44
20200510:09:10,75.44
20200510:09:20,75.44
20200510:09:30,75.44
20200510:09:40,75.45
20200510:09:50,75.44
20200510:10:00,75.44
20200510:10:10,75.44
20200510:10:20,75.44
20200510:10:30,75.44
20200510:10:40,75.44
20200510:10:50,75.44
20200510:11:00,75.44
20200510:11:10,75.44
20200510:11:20,75.44
20200510:11:30,75.44
20200510:11:40,75.44
20200510:11:50,75.44
20200510:12:00,75.44
20200510:12:10,75.44
20200510:12:20,75.44
20200510:12:30,75.44
20200510:12:40,75.44
20200510:12:50,75.44
20200510:13:00,75.44
20200510:13:10,75.44
20200510:13:20,75.44
20200510:13:30,75.44
20200510:13:40,75.44
20200510:13:50,75.44
20200510:14:00,75.44
20200510:14:10,75.44
20200510:14:20,75.44
20200510:14:30,75.44
20200510:14:40,75.44
20200510:14:50,75.44
20200510:15:00,75.44
20200510:15:10,75.44
20200510:15:20,75.44
20200510:15:30,75.44
20200510:15:40,75.44
20200510:15:50,75.44
20200510:16:00,75.44
20200510:16:10,75.44
20200510:16:20,75.44
20200510:16:30,75.44
20200510:16:40,75.44
20200510:16:50,75.44
20200510:17:00,75.44
20200510:17:10,75.44
20200510:17:20,75.44
20200510:17:30,75.44
20200510:17:40,75.44
20200510:17:50,75.44
20200510:18:00,75.44
20200510:18:10,75.44
20200510:18:20,75.44
20200510:18:30,75.44
20200510:18:40,75.44
20200510:18:50,75.44
20200510:19:00,75.44
20200510:19:10,75.44
20200510:19:20,75.44
20200510:19:30,75.44
20200510:19:40,75.44
20200510:19:50,75.44
20200510:20:00,75.44
20200510:20:10,75.44
20200510:20:20,75.44
20200510:20:30,75.44
20200510:20:40,75.44
20200510:20:50,75.44
20200510:21:00,75.44
20200510:21:10,75.44
20200510:21:20,75.44
20200510:21:30,75.44
20200510:21:40,75.44
20200510:21:50,75.44
20200510:22:00,75.44
20200510:22:10,75.44
20200510:22:20,75.44
20200510:22:30,75.44
20200510:22:40,75.44
20200510:22:50,75.44
20200510:23:00,75.44
20200510:23:10,75.44
20200510:23:20,75.44
20200510:23:30,75.44
20200510:23:40,75.44
20200510:23:50,75.44
20200511:00:00,75.45
20200511:00:10,75.45
20200511:00:20,75.45
20200511:00:30,75.45
20200511:00:40,75.45
20200511:00:50,75.45
20200511:01:00,75.45
20200511:01:10,75.45
20200511:01:20,75.45
20200511:01:30,75.45
20200511:01:40,75.45
20200511:01:50,75.45
20200511:02:00,75.45
20200511:02:10,75.45
20200511:02:20,75.44
20200511:02:30,75.44
20200511:02:40,75.45
20200511:02:50,75.44
20200511:03:00,75.44
20200511:03:10,75.45
20200511:03:20,75.45
20200511:03:30,75.44
20200511:03:40,75.44
20200511:03:50,75.44
20200511:04:00,75.45
20200511:04:10,75.44
20200511:04:20,75.45
20200511:04:30,75.45
20200511:04:40,75.45
20200511:04:50,75.45
20200511:05:00,75.45
20200511:05:10,75.45
20200511:05:20,75.45
20200511:05:30,75.45
20200511:05:40,75.45
20200511:05:50,75.45
20200511:06:00,75.45
20200511:06:10,75.45
20200511:06:20,75.45
20200511:06:30,75.45
20200511:06:40,75.45
20200511:06:50,75.45
20200511:07:00,75.45
20200511:07:10,75.45
20200511:07:20,75.45
20200511:07:30,75.45
20200511:07:40,75.45
20200511:07:50,75.45
20200511:08:00,75.45
20200511:08:10,75.45
20200511:08:20,75.45
20200511:08:30,75.45
20200511:08:40,75.45
20200511:08:50,75.45
20200511:09:00,75.45
20200511:09:10,75.45
20200511:09:20,75.45
20200511:09:30,75.45
20200511:09:40,75.45
20200511:09:50,75.45
20200511:10:00,75.45
20200511:10:10,75.45
20200511:10:20,75.45
20200511:10:30,75.45
20200511:10:40,75.45
20200511:10:50,75.45
20200511:11:00,75.45
20200511:11:10,75.45
20200511:11:20,75.45
20200511:11:30,75.45
20200511:11:40,75.45
20200511:11:50,75.45
20200511:12:00,75.45
20200511:12:10,75.45
20200511:12:20,75.45
20200511:12:30,75.45
20200511:12:40,75.45
20200511:12:50,75.45
20200511:13:00,75.45
20200511:13:10,75.45
20200511:13:20,75.45
20200511:13:30,75.45
20200511:13:40,75.45
20200511:13:50,75.45
20200511:14:00,75.45
20200511:14:10,75.45
20200511:14:20,75.45
20200511:14:30,75.46
20200511:14:40,75.45
20200511:14:50,75.45
20200511:15:00,75.45
20200511:15:10,75.45
20200511:15:20,75.45
20200511:15:30,75.45
20200511:15:40,75.45
20200511:15:50,75.45
20200511:16:00,75.45
20200511:16:10,75.45
20200511:16:20,75.46
20200511:16:30,75.45
20200511:16:40,75.45
20200511:16:50,75.45
20200511:17:00,75.45
20200511:17:10,75.45
20200511:17:20,75.45
20200511:17:30,75.46
20200511:17:40,75.45
20200511:17:50,75.45
20200511:18:00,75.45
20200511:18:10,75.45
20200511:18:20,75.46
20200511:18:30,75.46
20200511:18:40,75.46
20200511:18:50,75.46
20200511:19:00,75.45
20200511:19:10,75.46
20200511:19:20,75.46
20200511:19:30,75.46
20200511:19:40,75.46
20200511:19:50,75.46
20200511:20:00,75.45
20200511:20:10,75.46
20200511:20:20,75.46
20200511:20:30,75.46
20200511:20:40,75.46
20200511:20:50,75.46
20200511:21:00,75.45
20200511:21:10,75.46
20200511:21:20,75.46
20200511:21:30,75.46
20200511:21:40,75.46
20200511:21:50,75.46
20200511:22:00,75.45
20200511:22:10,75.46
20200511:22:20,75.46
20200511:22:30,75.46
20200511:22:40,75.46
20200511:22:50,75.46
20200511:23:00,75.46
20200511:23:10,75.46
20200511:23:20,75.46
20200511:23:30,75.46
20200511:23:40,75.46
20200511:23:50,75.46
20200512:00:00,75.47
20200512:00:10,75.46
20200512:00:20,75.46
20200512:00:30,75.46
20200512:00:40,75.46
20200512:00:50,75.46
20200512:01:00,75.47
20200512:01:10,75.46
20200512:01:20,75.46
20200512:01:30,75.46
20200512:01:40,75.46
20200512:01:50,75.46
20200512:02:00,75.47
20200512:02:10,75.47
20200512:02:20,75.48
20200512:02:30,75.47
20200512:02:40,75.48
20200512:02:50,75.5
20200512:03:00,75.47
20200512:03:10,75.48
20200512:03:20,75.46
20200512:03:30,75.46
20200512:03:40,75.46
20200512:03:50,75.46
20200512:04:00,75.47
20200512:04:10,75.46
20200512:04:20,75.46
20200512:04:30,75.46
20200512:04:40,75.46
20200512:04:50,75.46
20200512:05:00,75.47
20200512:05:10,75.46
20200512:05:20,75.47
20200512:05:30,75.47
20200512:05:40,75.46
20200512:05:50,75.46
20200512:06:00,75.47
20200512:06:10,75.46
20200512:06:20,75.47
20200512:06:30,75.46
20200512:06:40,75.46
20200512:06:50,75.46
20200512:07:00,75.47
20200512:07:10,75.46
20200512:07:20,75.46
20200512:07:30,75.47
20200512:07:40,75.46
20200512:07:50,75.46
20200512:08:00,75.47
20200512:08:10,75.47
20200512:08:20,75.47
20200512:08:30,75.47
20200512:08:40,75.46
20200512:08:50,75.46
20200512:09:00,75.47
20200512:09:10,75.46
20200512:09:20,75.46
20200512:09:30,75.47
20200512:09:40,75.48
20200512:09:50,75.47
20200512:10:00,75.47
20200512:10:10,75.47
20200512:10:20,75.47
20200512:10:30,75.47
20200512:10:40,75.47
20200512:10:50,75.47
20200512:11:00,75.47
20200512:11:10,75.46
20200512:11:20,75.47
20200512:11:30,75.47
20200512:11:40,75.47
20200512:11:50,75.46
20200512:12:00,75.47
20200512:12:10,75.46
20200512:12:20,75.46
20200512:12:30,75.47
20200512:12:40,75.46
20200512:12:50,75.47
20200512:13:00,75.46
20200512:13:10,75.47
20200512:13:20,75.47
20200512:13:30,75.47
20200512:13:40,75.47
20200512:13:50,75.47
20200512:14:00,75.47
20200512:14:10,75.47
20200512:14:20,75.47
20200512:14:30,75.47
20200512:14:40,75.47
20200512:14:50,75.47
20200512:15:00,75.47
20200512:15:10,75.47
20200512:15:20,75.47
20200512:15:30,75.47
20200512:15:40,75.47
20200512:15:50,75.47
20200512:16:00,75.47
20200512:16:10,75.47
20200512:16:20,75.47
20200512:16:30,75.47
20200512:16:40,75.47
20200512:16:50,75.47
20200512:17:00,75.47
20200512:17:10,75.47
20200512:17:20,75.47
20200512:17:30,75.48
20200512:17:40,75.47
20200512:17:50,75.47
20200512:18:00,75.47
20200512:18:10,75.48
20200512:18:20,75.48
20200512:18:30,75.47
20200512:18:40,75.47
20200512:18:50,75.47
20200512:19:00,75.47
20200512:19:10,75.47
20200512:19:20,75.47
20200512:19:30,75.47
20200512:19:40,75.47
20200512:19:50,75.47
20200512:20:00,75.47
20200512:20:10,75.47
20200512:20:20,75.47
20200512:20:30,75.47
20200512:20:40,75.47
20200512:20:50,75.47
20200512:21:00,75.47
20200512:21:10,75.47
20200512:21:20,75.47
20200512:21:30,75.48
20200512:21:40,75.47
20200512:21:50,75.47
20200512:22:00,75.47
20200512:22:10,75.48
20200512:22:20,75.47
20200512:22:30,75.48
20200512:22:40,75.48
20200512:22:50,75.47
20200512:23:00,75.48
20200512:23:10,75.47
20200512:23:20,75.47
20200512:23:30,75.48
20200512:23:40,75.47
20200512:23:50,75.47
